id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
CA1LU3K,1,0,0,1,0,0,0,0,1,0
CA1M0YK,1,0,0,0,0,0,0,0,0,0
CA1M6YK,1,0,0,0,0,0,1,0,1,0
CA1MBKK,1,0,0,0,0,0,0,0,0,0
CA1MLNK,1,0,0,0,0,0,0,0,0,0
CA1MV7K,1,0,0,0,0,0,0,0,0,0
CA1N0RK,1,0,0,0,0,0,0,0,0,0
CA1N9ZK,1,0,0,0,0,0,0,0,0,0
CA1NJAK,1,0,0,0,0,0,0,0,0,0
CA1NPNK,1,0,0,0,0,0,0,0,0,0
CA1NWBK,1,0,0,0,0,0,0,0,0,0
CA1O9QK,1,0,0,0,0,0,0,0,0,0
CA1OBMK,1,0,0,0,0,0,0,0,0,0
CA1ODAK,1,0,0,0,0,0,0,0,0,0
CA1OGJK,1,0,0,0,0,0,0,0,0,0
CA1OSXK,1,0,1,1,0,0,1,0,0,0
CA1OZTK,1,0,0,0,0,0,0,0,0,0
CA1P8FK,0,0,0,0,0,0,0,0,0,0
CA1PDBK,0,0,0,0,0,0,0,0,0,0
CA1PIYK,1,0,0,0,1,0,0,0,0,0
CA1PK1K,0,0,0,0,0,0,0,0,0,0
CA1PPNK,1,0,0,0,0,0,0,0,0,0
CA1PQXK,1,1,0,0,0,0,0,0,0,0
CA1Q02K,1,0,1,0,0,0,0,0,0,0
CA1QK6K,1,0,0,0,0,0,0,0,0,0
CA1QLLK,1,0,0,0,0,0,0,0,0,0
CA1QQ8K,1,0,0,0,1,0,0,0,0,0
CA1R19K,1,0,0,0,0,0,0,0,0,0
CA1R8UK,1,0,0,0,0,0,0,0,0,0
CA1RA8K,1,0,0,0,0,0,0,0,0,0
CA1RE5K,1,0,0,0,1,0,0,0,0,0
CA1RHCK,1,0,0,0,0,0,0,0,0,0
CA1RYVK,1,0,1,0,0,0,0,0,0,0
CA1RZ3K,1,1,0,0,0,0,0,0,0,0
CA1S4WK,1,0,0,0,0,0,0,0,0,0
CA1S6VK,1,0,0,0,0,0,0,0,0,0
CA1SDSK,1,0,0,0,0,0,0,0,0,0
CA1SHCK,1,0,0,0,0,0,0,0,0,0
CA1SNQK,1,0,0,0,0,0,0,0,0,0
CA1STRK,1,0,0,0,0,0,0,0,0,0
CA1TAXK,1,0,0,0,0,0,0,0,0,0
CA1TENK,1,0,0,1,0,0,0,0,0,0
CA1TLJK,1,0,0,0,0,0,0,0,0,0
CA1U46K,1,0,0,0,0,0,0,0,0,0
CA1UQPK,1,0,0,0,0,0,0,0,0,0
CA1UY8K,1,0,0,0,0,0,0,0,0,0
CA1UYIK,1,0,0,0,0,0,0,0,0,0
CA1UYOK,1,0,0,0,0,0,0,0,0,0
CA1V05K,1,0,0,0,0,0,0,0,0,0
CA1V4DK,1,0,0,0,0,0,0,0,0,0
CA1VIBK,1,0,1,0,0,0,0,0,0,0
CA1VM6K,1,0,0,0,0,0,0,0,0,0
CA1VMHK,1,0,0,0,0,0,0,0,0,0
CA1VOZK,1,0,0,0,0,0,0,0,0,0
CA1VQ1K,1,0,0,0,0,0,0,0,0,0
CA1VXFK,1,0,0,0,0,0,0,0,0,0
